"product";"product_variation";"availability";"shop_id";"price";"shop";"href";"redirect_link"
"Ulefone Vienna (32GB)";"Ulefone Vienna 3GB Ram 32GB Dual Sim White EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2870";"172.00";"Electroholic";"/products/show/33651346";"http://www.electroholic.gr/gr/tilefonia/kiniti/phoule00009/ulefone-vienna-3gb-ram-32gb-dual-sim-white-eu"
"Ulefone Vienna (32GB)";"Ulefone Vienna 3GB Ram 32GB Dual Sim Rose EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2870";"172.00";"Electroholic";"/products/show/33652306";"http://www.electroholic.gr/gr/tilefonia/kiniti/phoule00008/ulefone-vienna-3gb-ram-32gb-dual-sim-rose-eu"
"Ulefone Vienna (32GB)";"ULEFONE VIENNA Βlack SMARTPHONE 5.5\" 4G";"Παράδοση 4 έως 10 ημέρες";"2441";"178.99";"Kotsadam";"/products/show/28134615";"http://kotsadam.gr/index.php?route=product/product&product_id=2591"
"Ulefone Vienna (32GB)";"ULEFONE Smartphone VIENNA, 4G, 3G+32G, IPS 5.5FHD, Μαύρο";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"923";"190.00";"EasyTechnology";"/products/show/28207046";"https://www.easytechnology.gr/index.php?main_page=product_info&products_id=31518"
"Ulefone Vienna (32GB)";"ULEFONE VIENNA SMARTPHONE 4G 5.5\" FHD IPS OCTA CORE RAM 3GB ROM 32GB 3250mAh CAMERA 13Mp HiFi BLACK";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3419";"191.85";"GC-tech";"/products/show/25809708";"https://www.gctech.gr/index.php?route=product/product&product_id=10496"
"Ulefone Vienna (32GB)";"ULEFONE VIENNA 4G 3G+32G IPS 5.5FHD Black HiFi ήχος Smartphone";"Παράδοση 1 έως 3 ημέρες";"2564";"191.85";"Schinas-electric";"/products/show/26812857";"https://www.schinas-electric.gr/ell/product/ULEFONE-VIENNA-4G-3G32G-IPS-5.5FHD-Black-HiFi-ixos-Smartphone"
"Meizu Pro 5 (64GB)";"Meizu Pro 5 (M576) Dual SIM (64GB) - White";"Κατόπιν παραγγελίας";"1294";"499.00";"E-rainbow";"/products/show/24738009";"http://www.e-rainbow.gr/Product/25621/Instance/25835/Page/726/"
"LG K4 (2017) (8GB)";"LG K4 2017 Single SIM - M160 (Μαύρο) EU";"Παράδοση 1 έως 3 ημέρες";"1712";"111.85";"Mmplanet";"/products/show/29276666";"https://www.mmplanet.gr/shop/kinita-tilefona-1244/40272-711106-lg-k4-2017-single-sim-m160-mayro-eu-detail"
"LG K4 (2017) (8GB)";"LG K4 2017 Single SIM - M160 (Ασημί) EU";"Παράδοση 1 έως 3 ημέρες";"1712";"111.85";"Mmplanet";"/products/show/29276665";"https://www.mmplanet.gr/shop/kinita-tilefona-1244/40271-711105-lg-k4-2017-single-sim-m160-asimi-eu-detail"
"LG K4 (2017) (8GB)";"LG K4 M160 (2017) (8GB) Black EU - Πληρωμή και σε 2 έως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3003";"111.85";"HellasPhone";"/products/show/29369237";"https://www.hellasphone.gr/index.php?route=product/product&product_id=43828226"
"LG K4 (2017) (8GB)";"LG K4 M160 (2017) (8GB) Titan EU - Πληρωμή και σε 2 έως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3003";"111.85";"HellasPhone";"/products/show/29246754";"https://www.hellasphone.gr/index.php?route=product/product&product_id=43827360"
"LG K4 (2017) (8GB)";"LG K4 2017 M160 4G 8GB Titan EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4870";"112.00";"I-want";"/products/show/34266752";"http://www.i-want.gr/product.php?productid=7402"
"LG K4 (2017) (8GB)";"LG K4 2017 M160 4G 8GB Black EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4870";"112.00";"I-want";"/products/show/34266748";"http://www.i-want.gr/product.php?productid=7384"
"LG K4 (2017) (8GB)";"LG K4 (2017)M160(8GB)TITAN EU";"Παράδοση 1 έως 3 ημέρες";"3287";"113.00";"OMGadget";"/products/show/30725026";"http://www.omgadget.gr/lg-k4-2017-m160-8gb-titan-eu"
"LG K4 (2017) (8GB)";"LG K4 M160 Single sim (2017) 8GB BLACK";"Παράδοση 1 έως 3 ημέρες";"3287";"113.00";"OMGadget";"/products/show/34571766";"http://www.omgadget.gr/lg-k4-m160-single-2017-8gb-black"
"LG K4 (2017) (8GB)";"LG K4 2017 M160 4G 8GB Black EU (...έως 12 έντοκες Δόσεις με χρήση πιστωτικής από το κατάστημα) LG";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3704";"113.84";"Fair";"/products/show/29481304";"https://www.fair.gr/index.php?option=com_virtuemart&view=productdetails&virtuemart_product_id=7384"
"LG K4 (2017) (8GB)";"LG K4 M160 4G (8GB) Black";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3785";"114.00";"Mobing";"/products/show/29996629";"https://mobing.gr/index.php?route=product/product&product_id=1855"
"LG K4 (2017) (8GB)";"LG K4 2017 (M160) 4G 8GB Black";"Παράδοση 1 έως 3 ημέρες";"4003";"114.85";"JusTech";"/products/show/28393051";"https://www.justech.gr/index.php?option=com_virtuemart&view=productdetails&virtuemart_product_id=938"
"LG K4 (2017) (8GB)";"LG K4 2017 (M160) 4G 8GB Titanium";"Παράδοση 1 έως 3 ημέρες";"4003";"114.85";"JusTech";"/products/show/28393052";"https://www.justech.gr/index.php?option=com_virtuemart&view=productdetails&virtuemart_product_id=937"
"LG K4 (2017) (8GB)";"LG K4 2017 M160 4G 8GB Titan EU (...έως 12 έντοκες Δόσεις με χρήση πιστωτικής από το κατάστημα) LG";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3704";"114.90";"Fair";"/products/show/29493283";"https://www.fair.gr/index.php?option=com_virtuemart&view=productdetails&virtuemart_product_id=7402"
"LG K4 (2017) (8GB)";"LG K4 2017 black Single SIM | LGM160.ADECBK";"Κατόπιν παραγγελίας";"4511";"115.19";"MustBuy";"/products/show/33077241";"http://mustbuy.gr/technology/smartphone-mobile-phone-and-accessory/smartphones/lg-k4-2017-black-single-sim-lgm160.adecbk/?sl=el"
"LG K4 (2017) (8GB)";"LG K4 2017 black Single SIM";"Παράδοση 4 έως 10 ημέρες";"4769";"117.19";"Techway";"/products/show/34209273";"http://techway.gr/product/lg_k4_2017_black_single_sim96"
"LG K4 (2017) (8GB)";"LG K4 2017 black Single SIM";"Παράδοση 4 έως 10 ημέρες";"4089";"117.62";"Gatoulis";"/products/show/33227835";"http://www.gatoulis.gr/product/lg_k4_2017_black_single_sim70"
"Huawei Mate 8 Dual (64GB)";"Huawei Mate 8 Dual (64GB) - Gold";"Παράδοση 4 έως 10 ημέρες";"1294";"635.00";"E-rainbow";"/products/show/27210353";"http://www.e-rainbow.gr/Product/28821/Instance/29055/Page/416/"
"Xiaomi Mi Max 2 (32GB)";"Xiaomi Mi Max 2 Dual SIM 32GB (Ελληνικό Menu) Gold";"Παράδοση 4 έως 10 ημέρες";"3634";"229.00";"Smartmobiles";"/products/show/32810441";"https://www.smartmobiles.gr/product/xiaomi-mi-max-2-dual-sim-32gb/"
"Meizu M3 Max (64GB)";"Meizu M3 Max (64GB) 4G Dual - Gold";"Παράδοση 4 έως 10 ημέρες";"1294";"255.00";"E-rainbow";"/products/show/26025902";"http://www.e-rainbow.gr/Product/27512/Instance/27737/Page/726/"
"Alcatel OneTouch 1052D";"Alcatel OT-1052D Dual Sim Black ( Ελληνικό μενού )";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2870";"18.90";"Electroholic";"/products/show/32870131";"http://www.electroholic.gr/gr/tilefonia/kiniti/phoalc00007/alcatel-ot-1052d-dual-sim-black--elliniko-menou-"
"Alcatel OneTouch 1052D";"Alcatel OT-1052D Dual Sim Black ( Ελληνικό μενού )";"Παράδοση 1 έως 3 ημέρες";"4599";"18.92";"Never-offline";"/products/show/32929664";"http://www.never-offline.gr/product.php?productid=9967"
"Alcatel OneTouch 1052D";"Alcatel 1052D Dual-SIM white (English Menu) EU - Πληρωμή και σε εως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2032";"22.90";"Tokinito";"/products/show/25686248";"https://tokinito.gr/mobile-phones-tablets-accessories/mobiles/simple-phones/alcatel-1052d-dual-sim-white-eu.html"
"Alcatel OneTouch 1052D";"Alcatel 1052D Dual-SIM red (English Menu) EU - Πληρωμή και σε εως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2032";"22.90";"Tokinito";"/products/show/25686247";"https://tokinito.gr/mobile-phones-tablets-accessories/mobiles/simple-phones/alcatel-1052d-dual-sim-red-eu.html"
"Alcatel OneTouch 1052D";"Alcatel onetouch 1052D Black - Μαύρο";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2662";"23.95";"Mikromagazo";"/products/show/28153859";"https://mikromagazo.gr/alcatel-onetouch-1052d-black---μαύρο_p6502.html"
"Alcatel OneTouch 1052D";"ΚΙΝ.ΤΗΛ. ONE TOUCH 1052D DS WHITE ALCATEL";"Παράδοση 1 έως 3 ημέρες";"2036";"24.00";"Electrocrete";"/products/show/26907168";"http://www.electrocrete.gr/ProductDetails.aspx?product=7668A900-6F91-47E7-B4E0-5B96ACF4439B&family=060&group=601&category=60102"
"Alcatel OneTouch 1052D";"Alcatel OneTouch 1052D red";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1408";"25.00";"E-kotsis";"/products/show/25469920";"http://e-kotsis.gr/alcatel-onetouch-1052d-red.html"
"Alcatel OneTouch 1052D";"Alcatel OneTouch 1052D";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"745";"27.89";"Ca-Microland";"/products/show/26256014";"http://www.ca-microland.com/?product=alcatel-onetouch-1052d"
"Apple iPhone 5C (8GB)";"Apple iPhone 5C White 8GB US";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2870";"265.00";"Electroholic";"/products/show/18221477";"http://www.electroholic.gr/gr/tilefonia/kiniti/phoapp00027/apple-iphone-5c-white-8gb-us"
"Apple iPhone 5C (8GB)";"Apple Iphone 5C 8GB GREEN EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1521";"274.80";"Kaizer Shop";"/products/show/15417961";"https://www.kaizershop.gr/apple-iphone-5c-8gb-green"
"Apple iPhone 5C (8GB)";"iPhone 5c Yellow 8Gb";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3882";"274.80";"Thinkd";"/products/show/25844010";"http://www.thinkd.gr/iphone/iphone-5c/iphone-5c-yellow-8gb-detail"
"Asus ZenFone 3 (ZE552KL) (64GB)";"Asus ZenFone 3 (ZE552KL) (64GB) BLACK";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1951";"289.00";"Bazaarelectric";"/products/show/34411109";"http://www.bazaarelectric.gr/product/asus-zenfone-3-ze552kl-64gb-black/"
"Asus ZenFone 3 (ZE552KL) (64GB)";"Asus Zenfone 3 ZE552KL (64GB) Dual Black EU - Πληρωμή και σε 2 έως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3003";"289.00";"HellasPhone";"/products/show/29810172";"https://www.hellasphone.gr/index.php?route=product/product&product_id=43830308"
"Asus ZenFone 3 (ZE552KL) (64GB)";"ASUS ZenFone 3 (ZE552KL) white";"Παράδοση 4 έως 10 ημέρες";"4089";"330.34";"Gatoulis";"/products/show/31184881";"http://www.gatoulis.gr/product/asus_zenfone_3_ze552kl_white37"
"Asus ZenFone 3 (ZE552KL) (64GB)";"ASUS ZENFONE 3 ZE552KL-1B002WW ΔΙΠΛΗ SIM 4G 64GB ΛΕΥΚΟ 90AZ0122-M00920";"Παράδοση 1 έως 3 ημέρες";"9";"333.10";"PriveShop";"/products/show/31061206";"https://www.priveshop.gr/product/21000887/KINHTA/ANDROID/ASUS-ZENFONE-3-ZE552KL-1B002WW-DIPLH-SIM-4G-64GB-LEYKO-90AZ0122-M00920"
"HTC Desire 728G (16GB)";"HTC Desire 728G dual sim Purple Myst 99HAFN017-00";"Παράδοση 4 έως 10 ημέρες";"3327";"144.00";"Unimax";"/products/show/27449895";"https://www.unimax.gr/htc-desire-728g-dual-sim-purple-myst-99hafn017-00.html"
"HTC Desire 728G (16GB)";"HTC Desire 728G dual sim White Luxury 99HAFN018-00";"Παράδοση 4 έως 10 ημέρες";"3327";"144.00";"Unimax";"/products/show/28162526";"https://www.unimax.gr/htc-desire-728g-dual-sim-white-luxury-99hafn018-00.html"
"Samsung Galaxy S8+ Dual (128GB)";"Samsung Galaxy S8 Plus (128GB) LTE Dual - Black";"Παράδοση 4 έως 10 ημέρες";"1294";"965.00";"E-rainbow";"/products/show/30181745";"http://www.e-rainbow.gr/Product/30341/Instance/30591/Page/318/"
"Samsung Galaxy S8+ Dual (128GB)";"Samsung Galaxy S8 Plus (128GB) LTE Dual - Grey";"Παράδοση 4 έως 10 ημέρες";"1294";"970.00";"E-rainbow";"/products/show/32434825";"http://www.e-rainbow.gr/Product/30952/Instance/31209/Page/318/"
"HTC U11 Dual (6GB/128GB)";"HTC U11 ΔΙΚΑΡΤΟ Red (128GB)";"Παράδοση 4 έως 10 ημέρες";"4878";"740.00";"Mindmarket";"/products/show/34324529";"https://mindmarket.gr/product/htc-u11-dual-sim-128gb-lte-4g-red-6gb-ram/"
"HTC U11 Dual (6GB/128GB)";"HTC U11 ΔΙΚΑΡΤΟ Silver (128GB)";"Παράδοση 4 έως 10 ημέρες";"4878";"740.00";"Mindmarket";"/products/show/34324528";"https://mindmarket.gr/product/htc-u11-dual-sim-128gb-lte-4g-silver-6gb-ram/"
"HTC U11 Dual (6GB/128GB)";"HTC U11 ΔΙΚΑΡΤΟ White (128GB)";"Παράδοση 4 έως 10 ημέρες";"4878";"740.00";"Mindmarket";"/products/show/34324527";"https://mindmarket.gr/product/htc-u11-dual-sim-128gb-lte-4g-white-6gb-ram/"
"HTC U11 Dual (6GB/128GB)";"Htc U11 (128GB) LTE Dual - Red";"Παράδοση 4 έως 10 ημέρες";"1294";"746.00";"E-rainbow";"/products/show/34372349";"http://www.e-rainbow.gr/Product/31216/Instance/31476/Page/316/"
"HTC U11 Dual (6GB/128GB)";"Htc U11 (128GB) LTE Dual - Amazing Silver";"Παράδοση 4 έως 10 ημέρες";"1294";"746.00";"E-rainbow";"/products/show/30307325";"http://www.e-rainbow.gr/Product/30379/Instance/30629/Page/316/"
"HTC U11 Dual (6GB/128GB)";"HTC U11 Dual Sim 128GB LTE 4G Silver 6GB RAM";"Παράδοση 4 έως 10 ημέρες";"3634";"747.00";"Smartmobiles";"/products/show/33844599";"https://www.smartmobiles.gr/product/htc-u11-dual-sim-128gb-lte-4g-silver-6gb-ram/"
"HTC U11 Dual (6GB/128GB)";"HTC U11 Dual Sim 128GB LTE 4G Red 6GB RAM";"Παράδοση 4 έως 10 ημέρες";"3634";"747.00";"Smartmobiles";"/products/show/33844598";"https://www.smartmobiles.gr/product/htc-u11-dual-sim-128gb-lte-4g-red-6gb-ram/"
"HTC U11 Dual (6GB/128GB)";"HTC U11 Dual Sim 128GB LTE 4G White 6GB RAM";"Παράδοση 4 έως 10 ημέρες";"3634";"747.00";"Smartmobiles";"/products/show/33844597";"https://www.smartmobiles.gr/product/htc-u11-dual-sim-128gb-lte-4g-white-6gb-ram/"
"HTC U11 Dual (6GB/128GB)";"Htc U11 (128GB) LTE Dual - Blue";"Παράδοση 4 έως 10 ημέρες";"1294";"770.00";"E-rainbow";"/products/show/30055813";"http://www.e-rainbow.gr/Product/30323/Instance/30573/Page/316/"
"Nokia 222 Single";"Nokia 222 Single SIM black (Συσκευή με Ελληνικό Μενού)";"Παράδοση 1 έως 3 ημέρες";"3021";"38.46";"MustShop";"/products/show/23502261";"http://mustshop.gr/tilefonia/kiniti-tilefonia/kinita-tilefona/nok-222-16-s-6-1-bk-microsoft-nokia-222-single-sim-black.html?sl=el"
"Nokia 222 Single";"NOKIA 222 BLACK (ΜΕ ΑΝΤΑΠΤΟΡΑ) EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1521";"42.00";"Kaizer Shop";"/products/show/26908029";"https://www.kaizershop.gr/nokia-222-black-adaptor"
"Blackberry DTEK50 (16GB)";"Blackberry DTEK 50 3GB Ram 16GB Single Sim Black";"Κατόπιν παραγγελίας";"2870";"243.00";"Electroholic";"/products/show/34151593";"http://www.electroholic.gr/gr/tilefonia/kiniti/phobla00005/blackberry-dtek-50-3gb-ram-16gb-single-sim-black"
"Blackberry DTEK50 (16GB)";"BlackBerry DTEK50 black";"Παράδοση 4 έως 10 ημέρες";"4089";"268.65";"Gatoulis";"/products/show/27323280";"http://www.gatoulis.gr/product/blackberry_dtek5068"
"Blackberry DTEK50 (16GB)";"Blackberry DTEK50 LTE 16GB Carbon Gray";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4265";"272.50";"Wintouch";"/products/show/32924438";"https://wintouch.gr/index.php?route=product/product&product_id=1392"
"Blackberry DTEK50 (16GB)";"Blackberry DTEK50 16GB Black";"Κατόπιν παραγγελίας";"3021";"273.08";"MustShop";"/products/show/26308949";"http://mustshop.gr/tilefonia/kiniti-tilefonia/kinita-tilefona/blb-dtek50-16-a-13-21-bk-blackberry-dtek50-qwertz-schwarz.html?sl=el"
"Blackberry DTEK50 (16GB)";"Blackberry DTEK50 (16GB) - Black";"Παράδοση 4 έως 10 ημέρες";"1294";"292.00";"E-rainbow";"/products/show/25341708";"http://www.e-rainbow.gr/Product/27244/Instance/27468/Page/624/"
"Blackberry DTEK50 (16GB)";"BlackBerry DTEK50";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3309";"293.00";"TechHut";"/products/show/26100237";"https://techhut.gr/blackberry-dtek50.html"
"Blackberry DTEK50 (16GB)";"Blackberry DTEK50, Quad-Core, 4G, 16GB / 3GB Ram, Android Smartphone Grey (έως 6 Άτοκες Δόσεις)";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"17";"348.90";"Play247";"/products/show/28542138";"http://www.play247.gr/index.php?referrer=true&main_page=product_info&products_id=195335"
"Blackberry DTEK50 (16GB)";"BlackBerry DTEK50 (16GB)";"Παράδοση 1 έως 3 ημέρες";"3716";"359.90";"Central";"/products/show/25997076";"https://www.centralshop.com.gr/blackberry-dtek50-16gb"
"Blackberry DTEK50 (16GB)";"BlackBerry DTEK50 έως 24 δόσεις ή έως 60 δόσεις χωρίς κάρτα";"Κατόπιν παραγγελίας";"452";"399.00";"Kotsovolos";"/products/show/29700681";"http://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/174111-blackberry-dtek50?cmicc=skroutz"
"Alcatel OneTouch Go Play (8GB)";"Alcatel onetouch GO Play - green / blue";"Παράδοση 4 έως 10 ημέρες";"1294";"145.00";"E-rainbow";"/products/show/24956737";"http://www.e-rainbow.gr/Product/27106/Instance/27324/Page/678/"
"Alcatel OneTouch Go Play (8GB)";"Alcatel onetouch GO Play - White / Blue";"Παράδοση 4 έως 10 ημέρες";"1294";"145.00";"E-rainbow";"/products/show/24956738";"http://www.e-rainbow.gr/Product/27107/Instance/27325/Page/678/"
"MLS Fashion 8C 4G (16GB)";"ΚΙΝΗΤΟ ΤΗΛΕΦΩΝΟ MLS Fashion 8C 4G DS - BLACK";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3071";"169.00";"GrSix";"/products/show/30184826";"http://grsix.gr/mls/26683-κινητο-τηλεφωνο-mls-fashion-8c-4g-black-δωρο-θηκη.html"
"MLS Fashion 8C 4G (16GB)";"ΚΙΝΗΤΟ ΤΗΛΕΦΩΝΟ MLS Fashion 8C 4G DS - WHITE";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3071";"169.00";"GrSix";"/products/show/30184828";"http://grsix.gr/mls/26684-κινητο-τηλεφωνο-mls-fashion-8c-4g-black-δωρο-θηκη.html"
"Energy Sistem Phone Max 4G (16GB)";"ENERGY SISTEM Phone Max 4G Smartphone 422357";"Παράδοση 4 έως 10 ημέρες";"450";"119.90";"Electroland";"/products/show/28543444";"https://www.electroland.gr/shop/technologia/energy-sistem-phone-max-4g-smartphone-422357/"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB (3GB RAM) 4G+ Single Sim - BLACK";"Παράδοση 1 έως 3 ημέρες";"3908";"208.00";"Electracom";"/products/show/32472789";"http://www.electracom.gr/cell-phones-el/category-276/huawei/huawei-p10-lite-32gb-3gb-ram-single-black-gr/"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB 3GB RAM Single SIM Black EU";"Παράδοση 1 έως 3 ημέρες";"3964";"209.00";"Mdstore";"/products/show/31101164";"http://www.mdstore.gr/kinita-tilefona/701510,huawei-p10-lite-32gb-3gb-ram-single-sim-black-eu-detail"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite Single Sim 3GB Ram 32GB Black";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1967";"212.75";"Phonegallery";"/products/show/32077859";"http://www.phonegallery.gr/index.php?dispatch=products.view&product_id=4394"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite Single Sim 3GB Ram 32GB Black";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4033";"214.25";"Phonegallery Store";"/products/show/32078639";"http://www.phonegallerystore.gr/index.php?dispatch=products.view&product_id=2486"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB/3GB RAM Single Sim Black EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"282";"215.00";"TerrabyteNet";"/products/show/30915674";"http://www.terrabytenet.gr/index.php?dispatch=products.view&product_id=7332"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB (3GB RAM) Single GOLD EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2004";"219.00";"Kaizerstore";"/products/show/31308111";"https://www.kaizerstore.gr/huawei-p10-lite-32gb-3gb-ram-single-gold-eu"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite Black EU ";"Κατόπιν παραγγελίας";"708";"219.00";"Plus3";"/products/show/32282632";"http://plus3.gr/p10-lite-3gb-single-black"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB 3GB RAM Single SIM (Μαύρο) EU";"Παράδοση 1 έως 3 ημέρες";"1712";"221.95";"Mmplanet";"/products/show/28558274";"https://www.mmplanet.gr/shop/kinita-tilefona-1244/40140-701500-huawei-p10-lite-32gb-3gb-ram-single-sim-mayro-eu-detail"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB 3GB RAM Single SIM (Χρυσό) EU";"Παράδοση 1 έως 3 ημέρες";"1712";"221.95";"Mmplanet";"/products/show/30845455";"https://www.mmplanet.gr/shop/kinita-tilefona-1244/40861-701512-huawei-p10-lite-32gb-3gb-ram-single-sim-chryso-eu-detail"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 3GB/32GB GOLD EU";"Παράδοση 1 έως 3 ημέρες";"3287";"222.00";"OMGadget";"/products/show/31180078";"http://www.omgadget.gr/huawei-p10-lite-3gb-32gb-gold-eu"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 3GB/32GB BLACK EU";"Παράδοση 1 έως 3 ημέρες";"3287";"222.00";"OMGadget";"/products/show/31038694";"http://www.omgadget.gr/huawei-p10-lite-3gb-32gb-black-eu"
"Huawei P10 Lite (3GB/32GB)";"HUAWEI P10 LITE 3GB RAM 32GB PLATINUM GOLD EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1521";"224.00";"Kaizer Shop";"/products/show/31335202";"https://www.kaizershop.gr/huawei-p10-lite-3gb-ram-32gb-platinum-gold-eu"
"Huawei P10 Lite (3GB/32GB)";"HUAWEI P10 LITE 3GB RAM 32GB WAS-LX1 PEARL WHITE EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1521";"224.00";"Kaizer Shop";"/products/show/29395226";"https://www.kaizershop.gr/huwaei-p10-lite-3gb-ram-32gb-pearl-white-eu"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite Single Sim 3GB Ram 32GB White EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2252";"224.90";"E-deal";"/products/show/31188656";"http://www.e-deal.gr/index.php?dispatch=products.view&product_id=660790"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB/3GB RAM Single Sim Gold EU";"Παράδοση 4 έως 10 ημέρες";"282";"226.00";"TerrabyteNet";"/products/show/30915675";"http://www.terrabytenet.gr/index.php?dispatch=products.view&product_id=7334"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB 3GB RAM Single Sim Black EU (...έως 12 έντοκες Δόσεις με χρήση πιστωτικής από το κατάστημα) Huawei";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3704";"226.99";"Fair";"/products/show/30552423";"https://www.fair.gr/index.php?option=com_virtuemart&view=productdetails&virtuemart_product_id=7484"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB 3gb Sinlge SIM (Black) EU";"Παράδοση 1 έως 3 ημέρες";"2300";"227.50";"My24shop";"/products/show/31147894";"https://www.my24shop.gr/index.php?option=com_virtuemart&view=productdetails&virtuemart_product_id=28442&Itemid=0"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite Black (εως 24 δόσεις)";"Παράδοση 1 έως 3 ημέρες";"3054";"229.00";"Shop66";"/products/show/32533685";"https://shop66.gr/product/tilefonia/smartphones/huawei/huawei-p10-lite-black/"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB (3GB RAM) Single GOLD EU - Πληρωμή και σε εως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2032";"229.80";"Tokinito";"/products/show/31140983";"https://tokinito.gr/mobile-phones-tablets-accessories/mobiles/smartphones/google-android/huawei-p10-lite-32gb-3gb-ram-single-gold-eu.html"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB (3GB RAM) Single White EU - Πληρωμή και σε εως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2032";"229.80";"Tokinito";"/products/show/31207211";"https://tokinito.gr/mobile-phones-tablets-accessories/mobiles/smartphones/google-android/huawei-p10-lite-32gb-3gb-ram-single-white-eu.html"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 32GB/3GB RAM Single Sim Blue EU";"Κατόπιν παραγγελίας";"282";"235.00";"TerrabyteNet";"/products/show/31356098";"http://www.terrabytenet.gr/index.php?dispatch=products.view&product_id=8190"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite Gold (εως 24 δόσεις)";"Παράδοση 1 έως 3 ημέρες";"3054";"238.90";"Shop66";"/products/show/33476146";"https://shop66.gr/product/tilefonia/smartphones/huawei/huawei-p10-lite-gold/"
"Huawei P10 Lite (3GB/32GB)";"Huawei P10 Lite 3GB Ram 32GB Single White EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2870";"243.00";"Electroholic";"/products/show/31536674";"http://www.electroholic.gr/gr/tilefonia/kiniti/phohua00045/huawei-p10-lite-3gb-ram-32gb-single-white-eu"
